gvkey,datadate,fyearq,tic,actq,ancq,aoq,atq,aul3q,ceiexbillq,ceqq,cheq,chq,cogsq,cshiq,cshoq,dpq,drcq,drltq,lctq,ltq,rdipq,revtq,stkcpay,teqq,tfvaq,tfvlq,xrdq,xsgaq
157855,20140731,2014,CRM,2304.687,6705.141,5515.211,9009.828,0,,3300.568,844.575,774.725,214.579,619,619,107.9,2344.394,40.733,3502.738,5703.082,0,1318.551,,3306.746,1116.587,2.432,203.109,1029.506
157855,20141031,2014,CRM,2439.155,6973.508,5863.692,9412.663,0,,3790.614,1041.039,846.325,235.406,631,631,112.9,2212.392,33.868,3308.352,5620.167,0,1383.655,,3792.496,1151.577,1.558,195.46,1057.391
157855,20150131,2014,CRM,3550.072,7142.91,6017.044,10692.982,0,,3975.183,995.429,908.117,257.888,650.596,650.596,118,3299.852,35.707,4390.103,6717.799,0,1444.608,393.995,3975.183,1299.248,5.694,205.99,1103.536
157855,20150430,2015,CRM,2604.825,7760.857,6023.763,10365.682,0,,4235.203,1019.015,941.956,275.244,656,656,127.4,3043.332,24.337,3960.876,6130.479,0,1511.167,,4235.203,1088.266,2.581,222.128,1114.85
157855,20150731,2015,CRM,2916.787,7877.19,6152.006,10793.977,0,,4535.803,1170.469,1089.351,291.887,660,660,133.8,3024.585,20.148,4112.994,6258.174,0,1634.684,,4535.803,1393.613,2.213,234.1,1190.474
157855,20151031,2015,CRM,2938.773,7973.193,6231.051,10911.966,0,,4749.954,1358.005,1223.318,309.21,664,664,134.2,2837.6,19.306,3976.978,6162.012,0,1711.967,,4749.954,1660.918,5.996,239.212,1225.884
157855,20160131,2015,CRM,4347.327,8423.445,6707.617,12770.772,0,,5002.869,1341.381,1158.363,330.695,670.929,670.929,132.9,4274.225,23.952,5617.005,7767.903,0,1809.398,413.428,5002.869,2197.479,14.025,250.86,1326.002
157855,20160430,2016,CRM,3774.672,9042.598,7331.126,12817.27,0,,5584.264,2031.192,1799.083,380.301,677.5,677.5,132.772,3991.906,15.008,5085.103,7233.006,0,1916.603,,5584.264,3155.478,7.973,260.97,1352.25
157855,20160731,2016,CRM,3277.999,11103.315,9375.072,14381.314,0,,6132.576,1174.283,1115.226,400.011,685,685,149.361,3932.975,287.969,5376.096,8248.738,0,2036.618,,6132.576,1016.634,4.127,291.506,1439.837
157855,20161031,2016,CRM,3001.554,11386.115,9629.442,14387.669,0,,6806.037,1200.807,1145.736,444.819,696.7,696.7,169.346,3478.693,16.44,4975.534,7581.632,0,2144.775,,6806.037,923.718,4.838,311.459,1528.153
157855,20170131,2016,CRM,5996.827,11588.096,9800.562,17584.923,0,,7500.127,2208.887,1606.549,476.755,707.46,707.46,180.766,5505.689,37.113,7258.353,10084.796,0,2293.988,591.567,7500.127,1597.155,3.033,344.192,1660.376
157855,20170430,2017,CRM,5404.491,11654.439,9808.026,17058.93,0,,7934.488,3219.55,2024.904,497,712.2,712.2,185,5042.652,0,7625.863,9124.442,0,2397,,7934.488,2510.141,4.039,376,1711
157855,20170731,2017,CRM,5811.341,11607.462,9740.886,17418.803,0,,8451.314,3501.245,1949.11,508,718.7,718.7,192,4818.634,0,7526.185,8967.489,0,2577,,8451.314,2788.602,7.938,387,1793
157855,20171031,2017,CRM,5946.17,11543.866,9678.975,17490.036,0,,8829.37,3628.665,2071.837,556,722.3,722.3,188,4392.082,0,7216.444,8660.666,0,2701,,8829.37,2760.73,3.372,394,1802
157855,20180131,2017,CRM,9290.371,11719.431,9772.904,21009.802,0,,9388.496,4521.705,2543.484,580,729.853,729.853,188,7094.705,0,10129.518,11621.306,0,2865,732.113,9388.496,3928.091,5.581,396,1886
157855,20180430,2018,CRM,10151,12812,10862,22963,0,,11060,7159,5922,600,733.9,733.9,197,6201,0,7895,11903,0,3006,,11060,5651,0,424,2018
157855,20180731,2018,CRM,6802,19021,17035,25823,0,,13528,3427,2319,663,756.7,756.7,253,5883,0,8469,12295,0,3281,,13528,2726,0,463,2226
157855,20181031,2018,CRM,6870,19718,17720,26588,0,,14693,3450,2105,699,765,765,257,5376,0,8022,11895,0,3392,,14693,2573,0,481,2341
170335,20130331,2013,PFPT,116.145,29.995,21.557,146.14,0,,33.781,90.242,44.654,7.469,34.05,34.05,1.677,65.068,26.112,83.647,112.359,0,30.764,2.071,33.781,73.719,0,7.562,27.475
170335,20130630,2013,PFPT,116.132,38.711,29.587,154.843,0,,39.398,89.684,64.818,7.702,35.119,35.119,2.024,68.694,25.78,86.829,115.445,0,31.827,4.223,39.398,74.809,0,7.591,27.199
170335,20130930,2013,PFPT,98.664,67.219,56.674,165.883,0,,37.843,71.588,51.828,8.265,35.786,35.786,2.422,75.053,26.275,97.593,128.04,0,34.503,6.602,37.843,26.588,0.592,8.307,29.551
170335,20131231,2013,PFPT,287.849,102.71,91.489,390.559,0,,77.16,251.801,243.786,9.983,36.14,36.14,3.844,89.45,34.533,117.943,313.399,0,40.837,12.771,77.16,223.109,0,10.989,36.696
170335,20140331,2014,PFPT,290.862,102.212,89.359,393.074,0,,73.291,257.247,257.247,11.04,36.926,36.926,3.802,92.643,35.25,121.871,319.783,0,42.704,,73.291,233.253,0.5,11.948,39.002
170335,20140630,2014,PFPT,266.676,126.616,111.279,393.292,0,,68.742,226.845,226.845,12.093,37.299,37.299,4.303,98.406,33.157,125.898,324.55,0,46.398,,68.742,198.571,0.25,12.298,41.513
170335,20140930,2014,PFPT,278.771,126.957,108.588,405.728,0,,61.272,232.792,194.617,13.67,37.869,37.869,4.734,109.304,34.08,142.292,344.456,0,50.311,,61.272,164.731,0,13.454,44.879
170335,20141231,2014,PFPT,266.238,158.012,139.294,424.25,0,,56.473,214.986,180.337,15.686,38.665,38.665,4.984,123.55,39.125,158.283,367.777,0,56.194,,56.473,174.293,0,14.203,49.218
170335,20150331,2015,PFPT,235.675,190.285,168.489,425.96,0,,47.905,193.535,170.005,15.151,39.336,39.336,5.464,124.147,47.819,159.089,378.055,0,57.763,,47.905,150.918,0,15.708,53.885
170335,20150630,2015,PFPT,465.443,191.747,164.973,657.19,0,,92.32,410.654,402.144,15.189,39.897,39.897,5.963,142.087,41.854,180.125,564.87,0,63.546,,92.32,395.382,0,18.659,60.755
170335,20150930,2015,PFPT,466.984,200.328,169.973,667.312,0,,76.286,416.37,368.171,15.806,40.322,40.322,6.513,160.897,38.859,204.331,591.026,0,69.149,,76.286,387.988,0,20,65.753
170335,20151231,2015,PFPT,469.167,213.647,179.146,682.814,0,,60.383,406.237,346.205,18.189,40.84,40.84,6.96,182.195,41.531,231.857,622.431,0,74.939,,60.383,379.189,0,20.092,68.431
170335,20160331,2016,PFPT,491.585,217.465,179.492,709.05,0,,70.064,409.785,377.441,18.876,41.413,41.413,7.236,203.142,39.886,244.976,638.986,0,79.003,,70.064,379.623,0,22.653,77.293
170335,20160630,2016,PFPT,496.622,219.565,176.139,716.187,0,,50.973,412.12,367.26,20.524,41.947,41.947,7.385,215.759,38.611,264.141,665.214,0,89.904,,50.973,380.018,0,23.588,80.42
170335,20160930,2016,PFPT,518.118,240.716,193.001,758.834,0,,50.102,412.347,374.182,20.632,42.389,42.389,8.092,239.103,41.436,298.396,708.732,0,99.784,,50.102,375.476,9.162,24.493,84.161
170335,20161231,2016,PFPT,510.795,290.865,238.342,801.66,0,,44.923,396.751,345.426,22.007,43.015,43.015,8.839,259.109,53.072,325.612,756.737,0,106.805,,44.923,370.727,8.233,27.772,91.582
170335,20170331,2017,PFPT,509.426,298.532,240.128,807.958,0,,36.728,412.877,381.862,24.059,43.623,43.623,9.299,277.069,59.3,326.724,771.23,0,115.635,,36.728,353.209,4.221,29.606,96.501
170335,20170630,2017,PFPT,539.965,300.741,236.029,840.706,0,,33.766,429.485,392.886,25.609,44.337,44.337,9.848,297.446,62.903,352.477,806.94,0,122.441,,33.766,379.962,1.883,32.306,104.1
170335,20170930,2017,PFPT,589.053,297.079,230.516,886.132,0,,32.965,459.709,416.006,26.762,44.736,44.736,10.139,325.07,67.436,389.809,853.167,0,134.686,,32.965,398.863,1.32,32.477,111.437
170335,20171231,2017,PFPT,489.007,485.806,412.189,974.813,0,,233.124,331.913,286.072,28.844,50.325,50.325,12.812,381.915,69.873,458.732,741.689,0,146.919,,233.124,287.345,0.634,35.414,115.581
170335,20180331,2018,PFPT,287.672,769.992,691.968,1057.664,0,,303.694,117.441,101.411,33.963,50.738,50.738,15.524,404.639,61.404,476.298,753.97,0,162.461,,303.694,80.361,0,43.732,135.635
170335,20180630,2018,PFPT,328.888,755.014,679.073,1083.902,0,,297.037,134.394,114.225,35.415,51.189,51.189,19.354,426.09,65.147,506.557,786.865,0,171.875,,297.037,106.935,0,47.527,147.205
170335,20180930,2018,PFPT,388.524,749.19,675.672,1137.714,0,,503.848,190.679,160.561,35.497,54.483,54.483,19.437,444.051,81.287,541.39,633.866,0,184.179,,503.848,154.158,0,45.917,155.803
170335,20181231,2018,PFPT,487.437,745.581,674.954,1233.018,0,,512.534,231.982,185.392,37.519,55.149,55.149,19.238,492.742,105.388,604.527,720.484,0,198.479,,512.534,191.987,0,48.215,162.761
170616,20130131,2012,SPLK,376.748,13.697,0.492,390.445,0,,237.544,305.939,305.939,5.318,100.92,100.92,1.317,79.568,35.144,116.959,152.901,0,65.225,19.48,237.544,250.81,0,13.285,64.514
170616,20130430,2013,SPLK,376.359,13.155,0.46,389.514,0,,237.977,331.252,331.252,5.256,103.065,103.065,1.425,84.933,32.404,118.078,151.537,0,57.207,9.835,237.977,250.863,0,14.464,66.223
170616,20130731,2013,SPLK,398.407,14.258,0.403,412.665,0,,247.811,347.114,347.114,5.966,105.238,105.238,1.455,96.908,30.727,132.825,164.854,0,66.873,21.792,247.811,325.913,0,16.21,72.756
170616,20131031,2013,SPLK,414.559,25.267,10.83,439.826,0,,250.082,351.895,351.895,6.777,106.793,106.793,1.62,107.712,33.433,153.166,189.744,0,78.633,36.124,250.082,325.964,0,18.961,84.522
170616,20140131,2013,SPLK,992.82,47.511,32.006,1040.331,0,,784.908,897.453,897.453,9.006,116.1,116.1,2.192,149.156,43.165,207.854,255.423,0,99.91,69.368,784.908,864.012,0,26.26,120.882
170616,20140430,2014,SPLK,890.402,141.227,123.224,1031.629,0,,783.77,826.992,667.747,11.752,118.277,118.277,2.651,153.538,40.474,202.922,247.859,0,85.907,43.239,783.77,864.003,0,29.742,121.607
170616,20140731,2014,SPLK,916.918,164.698,130.846,1081.616,0,,794.801,837.615,645.398,12.403,119.749,119.749,2.887,164.278,42.717,225.301,286.815,0,101.547,102.749,794.801,899.086,0,34.179,146.614
170616,20141031,2014,SPLK,892.433,236.775,193.539,1129.208,0,,797.894,796.388,329.553,14.869,120.932,120.932,3.43,180.131,49.146,254.903,331.314,-0.5,116.029,150.985,797.894,945.471,0,39.534,145.481
170616,20150131,2014,SPLK,999.833,247.958,197.584,1247.791,0,,813.321,850.164,387.315,18.233,123.538,123.538,3.526,249.883,54.202,346.648,434.47,0,147.392,214.179,813.321,1002.613,0,47.335,182.732
170616,20150430,2015,SPLK,966.445,273.55,211.235,1239.995,1.5,,814.094,865.143,413.507,19.838,125.336,125.336,3.466,249.372,55.931,327.704,425.901,0,125.665,66.109,814.094,1034.417,0,44.698,173.34
170616,20150731,2015,SPLK,977.38,335.76,258.747,1313.14,1.5,,837.587,855.374,326.2,20.964,128.34,128.34,4.31,263.157,58.093,358.149,475.553,0,148.326,129.718,837.587,897.849,0,48.308,186.627
170616,20151031,2015,SPLK,1094.909,284.203,183.939,1379.112,1.5,,840.946,948.531,501.691,25.15,129.61,129.61,5.691,282.547,66.341,402.51,538.166,0,174.42,203.882,840.946,951.9,0,56.186,215.924
170616,20160131,2015,SPLK,1217.269,319.57,184.575,1536.839,1.5,,859.414,1009.039,424.541,29.598,131.543,131.543,6.024,347.121,102.382,497.766,677.425,0,220.024,292.257,859.414,983.963,0,66.117,263.433
170616,20160430,2016,SPLK,1151.697,332.167,187.512,1483.864,1.5,,833.05,1022.491,428.245,33.261,132.676,132.676,6.461,354.888,95.889,465.136,650.814,0,185.952,91.37,833.05,979.621,0,67.371,244.373
170616,20160731,2016,SPLK,1178.753,338.838,186.885,1517.591,3,,829.141,1020.609,409.949,36.652,134.448,134.448,8.174,367.834,99.525,498.449,688.45,0,212.753,180.233,829.141,960.57,0,67.224,251.554
170616,20161031,2016,SPLK,1229.231,345.733,185.91,1574.964,3,,814.171,1026.999,365.593,40.568,135.583,135.583,8.279,385.519,113.636,554.147,760.793,0,244.789,285.247,814.171,1009.298,0,85.659,286.895
170616,20170131,2016,SPLK,1360.373,358.173,191.778,1718.546,3,,805.161,1083.442,421.346,49.124,137.169,137.169,9.199,478.707,146.752,667.373,913.385,0,306.461,378.041,805.161,1011.055,0,75.596,307.882
170616,20170430,2017,SPLK,1303.356,355.23,189.874,1658.586,0,,763.734,1087.232,466.427,49.104,138.34,138.34,9.103,469.072,156.72,638.522,894.852,0,226.768,,763.734,1018.107,0,71.298,281.211
170616,20170731,2017,SPLK,1341.041,363.113,201.159,1704.154,0,,767.962,1083.547,419.81,50.434,139.88,139.88,10.813,482.196,167.004,669.025,936.192,0,280.224,,767.962,1054.137,0,71.774,296.179
170616,20171031,2017,SPLK,1367.431,408.349,247.1,1775.78,0,,771.705,1058.389,393.314,54.735,140.984,140.984,10.123,516.401,185.712,719.223,1004.075,0,342.489,,771.705,958.806,0,74.08,312.06
170616,20180131,2017,SPLK,1626.97,417.49,256.61,2044.46,0,,807.305,1165.15,545.947,63.596,142.835,142.835,10.902,635.253,269.954,868.818,1237.155,0,459.651,,807.305,960.89,0,83.962,350.83
170616,20180430,2018,SPLK,1300.677,749.605,593.931,2050.282,4,,1118.54,950.147,481.826,67.01,144.986,144.986,11.416,472.313,176.076,658.472,931.742,0,311.639,,1118.54,904.979,0,86.357,351.375
170616,20180731,2018,SPLK,1262.666,888.851,732.442,2151.517,4,,1146.836,891.583,419.681,71.917,146.612,146.612,12.751,494.61,166.976,741.346,1004.681,0,388.303,,1146.836,844.557,0,106.739,404.763
170616,20181031,2018,SPLK,3108.068,1031.606,875.104,4139.674,4.744,,1421.867,2671.498,1868.116,76.65,147.783,147.783,13.779,504.587,197.992,809.396,2717.807,0,480.983,,1421.867,1011.032,0,117.722,440.56
170617,20130331,2013,FB,11042,4121,1588,15163,0,,11824,9472,2325,172,2411.048,2411.048,233,,0,1063,3339,0,1458,,11824,8306,0,293,672
170617,20130630,2013,FB,11421,4303,1726,15724,0,,12349,10252,3001,178,2430.877,2430.877,230,,0,1080,3375,0,1813,,12349,9233,4,344,786
170617,20130930,2013,FB,10549,4384,1699,14933,0,,13048,9328,3100,189,2453,2453,274,,0,984,1885,0,2015,,13048,8430,0,369,772
170617,20131231,2013,FB,13070,4825,1943,17895,0,,15470,11449,3323,208,2547,2547,274,13,0,1100,2425,0,2586,304,15470,10405,0,409,963
170617,20140331,2014,FB,14060,4968,1894,19028,0,,16737,12629,2998,216,2564,2564,264,,0,1037,2291,0,2502,,16737,11507,0,455,965
170617,20140630,2014,FB,15557,5212,1878,20769,0,,18346,13956,4384,228,2575,2575,257,,0,1214,2423,0,2910,,18346,12602,0,492,1047
170617,20140930,2014,FB,16115,8073,4370,24188,0,,21238,14250,8999,281,2608,2608,289,,0,1234,2950,0,3203,,21238,12906,192,608,1218
170617,20141231,2014,FB,13670,26514,22547,40184,0,,36096,11199,4315,219,2797,2797,433,38,0,1424,4088,0,3851,-13,36096,9037,191,1111,2067
170617,20150331,2015,FB,15004,27003,22384,42007,0,,37501,12413,3419,197,2806,2806,457,,0,1746,4506,0,3543,,37501,9769,203,1062,1945
170617,20150630,2015,FB,16951,27179,22224,44130,0,,39452,14125,5123,210,2814,2814,459,,0,1881,4678,0,4043,,39452,11825,213,1169,2090
170617,20150930,2015,FB,19139,27330,21995,46469,0,,41420,15834,4308,234,2826,2826,486,,0,1792,5049,0,4501,,41420,13147,225,1271,2310
170617,20151231,2015,FB,21652,27755,22068,49407,0,,44218,18434,4907,281,2845,2845,543,28,0,1925,5189,0,5841,1249,44218,16731,260,1314,2422
170617,20160331,2016,FB,23812,28263,21796,52075,0,,47150,20621,6456,286,2860,2860,552,,0,1809,4925,0,5382,,47150,18617,285,1343,2510
170617,20160630,2016,FB,27010,28729,21625,55739,0,,50383,23293,5108,332,2870,2870,585,,0,2211,5356,0,6436,,50383,21334,327,1471,2743
170617,20160930,2016,FB,30328,29346,21447,59674,0,,54115,26140,6038,395,2839,2839,591,,0,2595,5559,0,7011,,54115,24187,263,1542,2888
170617,20161231,2016,FB,34401,30560,21969,64961,0,,59194,29449,8903,434,2892,2892,614,62,0,2875,5767,0,8809,,59194,28085,242,1563,3215
170617,20170331,2017,FB,36930,31784,22322,68714,0,,62188,32306,7104,488,2898,2898,671,,0,2928,6526,0,8032,,62188,30879,326,1834,3462
170617,20170630,2017,FB,40804,33039,22411,73843,0,,66481,35452,6252,507,2903,2903,729,,0,3315,7362,0,9321,,66481,34000,347,1919,3662
170617,20170930,2017,FB,44203,34795,22637,78998,0,,71208,38289,7201,676,2906,2906,772,,0,3305,7790,0,10328,,71208,36660,0,2052,3758
170617,20171231,2017,FB,48563,35961,22240,84524,0,,74347,41729,8079,758,2906,2906,853,68,0,3760,10177,0,12972,,74347,39499,0,1949,4009
170617,20180331,2018,FB,50412,38533,22322,88945,0,,77620,43970,12082,978,2902,2902,949,64,0,5086,11325,0,11966,,77620,41228,0,2238,4590
170617,20180630,2018,FB,49833,40458,22101,90291,0,,79382,42320,11552,1180,2891,2891,1034,62,0,4670,10909,0,13231,,79382,40192,0,2523,5153
170617,20180930,2018,FB,49147,43305,22193,92452,0,,80342,41213,9637,1311,2873,2873,1107,85,0,5462,12110,0,13727,,80342,38442,0,2657,5529
170617,20181231,2018,FB,50480,46854,22171,97334,0,,84127,41124,10019,1571,2854,2854,1225,117,0,7017,13207,0,16914,,84127,38401,0,2855,6298
171007,20130331,2013,NOW,447.236,68.717,14.433,515.953,0,,263.927,338.866,144.782,27.944,132.895,132.895,4.364,178.911,15.854,229.113,252.026,0,85.939,,263.927,289.418,0,16.039,66.544
171007,20130630,2013,NOW,376.809,165.524,108.271,542.333,0,,267.895,253.78,120.233,30.656,136.185,136.185,5.339,192.365,17.675,249.172,274.438,0,102.222,,267.895,346.122,0,17.951,85.181
171007,20130930,2013,NOW,342.419,236.317,167.675,578.736,0,,287.596,220.138,121.094,34.944,138.737,138.737,6.613,210.545,15.256,268.139,291.14,0,111.259,,287.596,352.757,0,20.819,84.173
171007,20131231,2013,NOW,797.749,370.727,295.167,1168.476,0,,394.259,634.554,366.303,37.542,140.355,140.355,7.836,252.553,14.169,328.088,774.217,0,125.23,,394.259,889.91,0,23.869,99.213
171007,20140331,2014,NOW,828.625,395.636,309.436,1224.261,0,,403.742,655.762,337.92,45.233,143.433,143.433,7.938,294.223,14.249,365.506,820.519,0,139.09,,403.742,924.397,0,31.11,122.1
171007,20140630,2014,NOW,844.659,417.584,321.101,1262.243,0,,398.117,677.48,329.275,50.303,145.174,145.174,8.692,316.287,12.565,403.047,864.126,0,166.757,,398.117,957.06,0,35.439,151.51
171007,20140930,2014,NOW,821.399,483.213,386.236,1304.612,0,,417.415,646.072,235.086,54.228,147.433,147.433,12.104,338.451,12.344,419.277,887.197,0,178.712,,417.415,884.123,0,39.683,146.43
171007,20141231,2014,NOW,906.986,518.093,413.856,1425.079,0,,428.675,668.791,252.455,57.535,149.509,149.509,13.325,409.671,12.567,506.997,996.404,0,198.004,,428.675,935.563,0,42.026,163.828
171007,20150331,2015,NOW,983.934,509.708,394.27,1493.642,0,,454.91,745.01,307.981,63.244,153.191,153.191,13.824,450.544,12.789,540.926,1038.732,0,211.964,,454.91,737.192,0,49.848,189.128
171007,20150630,2015,NOW,954.074,609.237,484.335,1563.311,0,,463.113,722.524,325.354,64.852,155.368,155.368,15.033,487.582,15.112,591.633,1100.198,0,246.716,,463.113,776.408,0,53.276,220.066
171007,20150930,2015,NOW,981.607,681.281,548.568,1662.888,0,,516.934,728.951,349.073,66.957,158.095,158.095,15.1,519.486,8.917,634.821,1145.954,0,261.15,,516.934,940.972,0,55.822,207.133
171007,20151231,2015,NOW,1085.635,721.417,576.703,1807.052,0,,566.814,801.25,412.305,74.678,160.786,160.786,16.399,593.003,10.751,731.636,1240.238,0,285.65,,566.814,1078.246,0,58.443,225.431
171007,20160331,2016,NOW,1193.258,680.785,526.541,1874.043,0,,302.356,900.873,453.45,76.927,162.848,162.848,17.452,672.049,10.468,1048.283,1571.687,0,305.879,,302.356,898.244,0,65.924,265.341
171007,20160630,2016,NOW,1097.889,616.449,449.898,1714.338,0,,324.282,806.714,289.113,77.281,164.497,164.497,20,697.855,15.13,852.081,1390.056,0,341.312,,324.282,842.369,0,70.364,291.675
171007,20160930,2016,NOW,1126.907,686.207,510.101,1813.114,0,,362.503,806.88,325.067,81.421,166.011,166.011,22.264,743.657,18.048,898.339,1450.611,0,357.656,,362.503,878.016,0,75.018,280.729
171007,20161231,2016,NOW,1342.535,691.232,509.612,2033.767,0,,386.961,899.362,401.238,82.456,167.431,167.431,23.366,861.782,33.319,1071.498,1646.806,0,385.666,,386.961,926.409,0,73.933,303.42
171007,20170331,2017,NOW,1396.255,774.008,584.349,2170.263,0,,427.339,975.314,439.915,91.955,169.721,169.721,25.226,961.553,50.44,1139.805,1742.924,0,428.771,,427.339,960,0,84.489,333.163
171007,20170630,2017,NOW,2111.027,813.379,599.878,2924.406,0,,482.426,1692.176,1173.457,96.047,170.712,170.712,27.181,1019.304,47.491,1217.29,2441.98,0,448.258,,482.426,1664.281,0,90.005,361.693
171007,20170930,2017,NOW,2127.492,942.023,710.719,3069.515,0,,551.391,1671.897,1104.871,99.338,172.707,172.707,29.401,1082.346,42.298,1280.651,2518.124,0,492.372,,551.391,1756.08,0,98.465,367.389
171007,20171231,2017,NOW,2410.564,987.34,742.216,3397.904,0,,584.132,1780.599,726.495,103.338,174.276,174.276,32.067,1280.499,39.884,2100.631,2813.772,0,549.093,,584.132,1877.645,0,104.559,413.671
171007,20180331,2018,NOW,2489.926,1214.559,947.105,3704.485,0,,865.163,1888.467,682.854,111.393,176.563,176.563,33.411,1292.638,50.244,2098.016,2839.322,0,589.222,,865.163,1896.783,0,117.268,464.634
171007,20180630,2018,NOW,2351.629,1121.255,834.302,3472.884,0,,891.71,1755.629,704.846,119.372,177.946,177.946,35.207,1320.928,44.389,1837.041,2581.174,0,631.056,,891.71,1705.947,0,127.916,507.869
171007,20180930,2018,NOW,2292.185,1289.257,991.886,3581.442,0,,1020.184,1628.734,703.629,121.486,179.305,179.305,37.874,1363.217,41.244,1818.957,2561.258,0,673.097,,1020.184,1715.377,0,135.655,503.869
171007,20181231,2018,NOW,2344.693,1534.447,1187.231,3879.14,0,,1111.199,1500.256,566.204,127.039,180.175,180.175,43.112,1651.594,38.597,2012.573,2767.941,0,715.441,,1111.199,1762.047,0,148.662,544.969
171067,20130131,2013,PANW,426.674,63.475,37.495,490.149,0,,243.52,337.444,187.924,25.203,68.896,68.896,2.415,117.437,70.746,168.996,246.629,0,96.499,12.966,243.52,305.552,0,15.495,71.038
171067,20130430,2013,PANW,472.724,66.053,36.553,538.777,0,,263.881,361.697,213.664,24.937,71.103,71.103,2.753,133.968,85.336,182.018,274.896,0,101.289,,263.881,307.613,0,16.048,80.049
171067,20130731,2013,PANW,529.699,55.907,23.821,585.606,0,,272.42,419.621,310.614,27.587,71.612,71.612,2.671,153.945,95.285,206.102,313.186,0,112.385,,272.42,307.909,0,17.627,89.01
171067,20131031,2014,PANW,552.332,87.611,45.202,639.943,0,,289.779,436.733,266.182,30.661,72.483,72.483,3.146,171.617,107.339,228.329,350.164,0,128.18,,289.779,287.401,0,19.893,101.384
171067,20140131,2014,PANW,555.287,133.739,88.004,689.026,0,,284.444,438.212,261.867,33.568,73.998,73.998,3.936,202.33,122.261,262.809,404.582,0,141.068,,284.444,278.67,0,24.253,120.72
171067,20140430,2014,PANW,516.445,363.942,315.454,880.387,0,,271.693,367.97,234.79,35.154,77.055,77.055,4.556,231.226,136.707,435.351,608.694,0,150.7,,271.693,242.302,0,27.837,131.966
171067,20140731,2014,PANW,958.326,520.14,471.396,1478.466,0,,468.583,772.502,653.812,40.826,79.519,79.519,7.781,259.918,162.66,348.171,1009.883,0,178.231,,468.583,321.79,0,32.83,154.715
171067,20141031,2015,PANW,933.567,606.789,556.966,1540.356,0,,493.211,771.499,543.747,47.346,80.518,80.518,6.115,286.682,184.038,360.966,1047.145,0,192.346,,493.211,517.983,0,37.305,162.648
171067,20150131,2015,PANW,861.504,811.28,758.641,1672.784,0,,516.061,675.057,342.983,52.523,82.265,82.265,6.802,324.479,211.364,415.074,1156.723,0,217.655,,516.061,797.202,0,46.948,196.846
171067,20150430,2015,PANW,1040.509,743.923,684.377,1784.432,0,,454.278,822.973,454.123,57.039,83.599,83.599,7.356,365.384,238.506,944.007,1330.154,0,234.172,,454.278,777.315,0,48.486,206.501
171067,20150731,2015,PANW,1074.03,891.148,828.27,1965.178,0,,487.899,788.979,375.814,65.71,84.788,84.788,8.608,423.853,289.801,1032.227,1477.279,0,283.879,,487.899,952.006,0,53.089,244.094
171067,20151031,2016,PANW,1039.9,1054.5,977.8,2094.4,0,,543.8,761.3,275.8,70,85.9,85.9,9.2,477.3,327.2,1078.2,1550.6,0,297.2,,543.8,1194.8,0,59.7,250
171067,20160131,2016,PANW,1307.1,1009.5,916.9,2316.6,0,,592.8,964.6,413.2,83.9,88.4,88.4,10.3,541.2,387.6,1186.4,1723.8,0,334.7,,592.8,1182.5,0,74,290.6
171067,20160430,2016,PANW,1446.2,1060.8,960.3,2507,0,,659,1087.5,550,83.7,89.6,89.6,11.2,610.4,458.8,1239,1848,0,345.8,,659,1220.4,0,74,303.4
171067,20160731,2016,PANW,1719.1,1042.1,924.9,2761.2,0,,789.9,1285.6,734.4,89.6,90.5,90.5,12.1,703.9,536.9,846.8,1971.3,0,400.8,,789.9,1204,0,76.5,321.8
171067,20161031,2017,PANW,1865.9,1140.6,1015.6,3006.5,0,,856.9,1390,839.4,87.6,91.7,91.7,13.6,758.1,601.5,1400.9,2149.6,0,398.1,,856.9,1259,1.2,84.2,345.9
171067,20170131,2017,PANW,1880.4,1294.2,1140.1,3174.6,0,,870.6,1354.4,761.4,98.8,92,92,14.4,828,670.6,993.6,2304,0,422.6,,870.6,1385.5,1.9,89.9,363.1
171067,20170430,2017,PANW,1895.2,1354.9,1162.6,3250.1,0,,813.1,1372,692,108.6,91.8,91.8,15.1,885,726.8,1054.7,2437,0,431.8,,813.1,1418.1,1.2,86,354.8
171067,20170731,2017,PANW,1976.3,1462,1250.9,3438.3,0,,759.6,1375,744.3,121.8,91.5,91.5,16.7,968.4,805.1,1201.3,2678.7,0,509.1,,759.6,1420,0,87.3,376.6
171067,20171031,2018,PANW,2039.5,1447,1190.1,3486.5,0,,665.5,1503.2,842.6,120,91.9,91.9,21.3,1017.9,846.6,1743,2781.8,0,501.8,,704.7,1693.3,1.8,94.2,398.4
171067,20180131,2018,PANW,2210.2,1417.3,1152.6,3627.5,0,,633.1,1635.7,915,137.3,91.8,91.8,22.1,1088.8,907.9,1856.4,2960.9,0,545.6,,666.6,1776.9,0.1,96.6,407.3
171067,20180430,2018,PANW,2205.5,1702.8,1438.6,3908.3,0,,722.1,1621.2,949,135.3,92.9,92.9,24.6,1165.5,989.4,1943.1,3158.5,0,567.7,,749.8,1790.6,2.3,99.6,416
171067,20180731,2018,PANW,4132,1691,1417.9,5823,0,,966.4,3403.4,2506.9,156.1,93.6,93.6,28.4,1268.9,1096,2139.4,4834.7,0,658.5,,988.3,3405.6,6.9,110.3,452.3
